uuid,url,title,image,subtitle,content
8db3e7ca-739c-45fb-9c27-03b904f4e242,https://www.rt.com/news/552363-biden-visit-poland-ukraine/,Biden to visit Ukraine's neighbor,https://mf.b37mrtl.ru/files/2022.03/xxs/6238003785f5400fe13652af.jpg,The US president is scheduled to meet with his Polish counterpart in Warsaw,"US President Joe Biden is set to travel to Poland this week to discuss further efforts to support Kiev and punish Russia for its military offensive in Ukraine.According to White House Press Secretary Jen Psaki, Biden will meet with Polish President Andrzej Duda in Warsaw on Friday to discuss how the US and its allies are “responding to the humanitarian and human rights crisis that Russia’s unjustified and unprovoked war on Ukraine has created.”The meeting will reportedly take place after Biden has traveled to Brussels, Belgium to meet with NATO allies and European Union officials to “discuss international efforts to support Ukraine and impose severe and unprecedented costs on Russia.”While the Biden administration has provided military aid to Ukraine and imposed harsh sanctions on Russia, it has also sought to avoid direct conflict between the US and Russia.This month, the Biden administration opposed plans to transfer Polish fighter jets to Ukraine, arguing that such a move would be too high-risk. “We believe the provision of additional fighter aircraft provides little increased capabilities at high risk,” said Pentagon press secretary John Kirby at the time.Russian President Vladimir Putin announced a “special military operation” in Ukraine on February 24, with a stated goal to “demilitarize and denazify” its government, ensuring that its NATO membership aspirations no longer pose a threat to either Russia or the newly recognized Donbass republics, which have suffered seven years of siege by Kiev forces.The US and its allies have accused Russia of starting an “unprovoked invasion” to occupy Ukraine. Moscow has seen thousands of harsh new curbs and sanctions slapped on it as a result, with the US, the EU, and others seeking to “isolate” and “destroy” the Russian economy."
854deff7-b4fe-4691-a6f2-96132eb554fe,https://www.rt.com/russia/552638-ukraine-biolabs-us-funding/,Russia makes Hunter Biden biolab claim,https://mf.b37mrtl.ru/files/2022.03/xxs/623cc92a20302710144d3860.jpg,Russia has revealed details behind the sponsorship of the secretive research,"A sprawling network of Ukrainian biological laboratories has received funding from US government agencies and companies closely affiliated with top American elites, the Russian military claimed on Thursday.The fresh allegations were presented by Lieutenant General Igor Kirillov, commander of the Russian Nuclear, Biological and Chemical Protection Forces, during a press briefing.“The available materials make it possible to trace the scheme of interaction between US government agencies and Ukrainian biological objects,” Kirillov said, presenting an elaborate scheme purporting to show the flow of funding.Pay attention to the involvement in he financing of such activities by structures close to the current US leadership, in particular the investment fund Rosemont Seneca, which is headed by Hunter Biden. The Fund has significant financial resources of at least $2.4 billion.It was not immediately clear which company Kirillov was specifically referring to because Rosemont Seneca is a decentralized investment fund, comprised of several entities sharing similar names. President Joe Biden’s youngest son Hunter headed the now-defunct DC-based Rosemont Seneca Partners LLC, but his legal team has denied his involvement with other branches of the fund, namely the Delaware-based Rosemont Seneca Thornton LLC.The Rosemont Seneca fund is closely affiliated with top Pentagon contractors, Kirillov explained, explicitly naming Metabiota, as well as the Black and Veach companies he described as “the main supplier of equipment for Pentagon biolaboratories around the world.”The latter concern has been named as a contractor in a 2015 deal between the US government and Ukraine, publicized by the Russian military during the briefing.According to the document, a nearly $32-million program was aimed at “organizing work of the laboratories, built and modernized with the help of the donor [the US government],” as well as “monitoring infectious diseases” and conducting work to “react rapidly” to outbreaks. The program also listed the “safe collection, processing, temporary storage and transportation of clinical samples” as its goals.The Ukrainian biolaboratories network has been funded by other US agencies as well, Kirillov said, describing the scale of the biolabs program as an “impressive” one.“Apart from the military, the US Agency for International Development, the George Soros Foundation, and the Centers for Disease Control and Prevention are directly involved in its implementation. Scientific supervision is carried out by leading research organizations, including the Los Alamos National Laboratory, which develops nuclear weapons,” the official said.Moscow sound the alarm about questionable US-sponsored pharmaceutical and biological research taking place in secretive laboratories scattered across Ukraine after it attacked its neighbor, last month. The military offensive came following a seven-year standoff over Ukraine’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics in Donetsk and Lugansk. The German- and French-brokered protocols had been designed to regularize the status of those regions within the Ukrainian state.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
8c083bae-7152-4aff-b0f8-69de640b819c,https://www.rt.com/news/552476-canada-ukraine-joly-engler-weapons/,WATCH author confront Canadian FM for ‘escalating’ Russia-Ukraine war,https://mf.b37mrtl.ru/files/2022.03/xxs/6239cf1d2030270dee0cb9f8.jpg,"The West is ""provoking"" a world war by using Ukraine as a ""proxy"" against Russia, writer Yves Engler shouted as he hijacked the minister’s speech","Writer and activist Yves Engler interrupted a speech by Canadian Foreign Minister Melanie Joly, accusing the authorities in Ottawa of escalating the conflict between Russia and Ukraine and increasing the risk of it turning into a global confrontation.Engler shared a clip of himself confronting the foreign minister on Twitter on Tuesday.It showed the leftist writer entering the conference hall and walking towards the stage, shouting: “Stop escalating the war. Stop sending arms to Ukraine… You’re going to push us to World War III.”Canada, which along with the US and other Western nations backs Ukraine in the ongoing conflict, has sent so many rocket launchers, grenades, and other equipment to Kiev that it has “exhausted” its own military’s stockpile of weapons, Canadian Defense Minister Anita Anand said last week.Today I interrupted foreign minister ⁦@melaniejoly⁩ to challenge Canada’s escalation of violence in Ukraine, weapons deliveries & NATO. pic.twitter.com/1Glb0kdfpz“Why didn’t you push Kiev to sign the Minsk accords?” Engler asked, addressing Joly.The Minsk agreements, which were signed with the mediation of Russia, Germany, and France in 2014, were designed to regulate the status of the breakaway republics of Donetsk and Lugansk as part of Ukraine.However, shortly before Russia launched its military operation in February, Ukrainian President Volodymyr Zelensky called the accords “incompetent” and made it clear that Kiev wasn’t going to fulfill them.“Stop using Ukraine as a proxy against Russia,” the author said, repeating some of his statements in French and then managing to flee the room before security could apprehend him.In an article published on his website on Monday, Engler condemned the Russian attack on Ukraine, but pointed out that NATO’s eastward expansion had increased the likelihood of an armed conflict between the two nations. A declaration of Ukraine as a neutral state which will never join the US-led military bloc has been one of Moscow’s key demands during the ongoing peace talks with Kiev.“Peace minded Canadians should redouble our efforts to get Canada out of NATO,” he said.Engler, who is the author of a dozen books, also actively protested the involvement of Canada in the coup in Haiti in 2004. At the time, he crashed a press conference by then-Canadian Foreign Minister Pierre Pettigrew and poured cranberry juice on him, symbolizing the blood of the Haitian people.He is also a strong supporter of the Boycott, Divestment and Sanctions campaign, which calls for measures against Israel over its occupation of Palestinian lands."
8ddec285-f4bd-4fb1-9533-0c056dcb72e1,https://www.rt.com/news/552488-france-food-vouchers-macron/,Macron wants to introduce food vouchers,https://mf.b37mrtl.ru/files/2022.03/xxs/6239ea4185f5400c0737172e.jpg,The French president has warned of a “global food crisis” resulting from military actions in Ukraine,"French President Emmanuel Macron reiterated his promise to issue struggling families with food vouchers amid sharp rises in fuel and raw materials costs, caused, as he claimed, by the ongoing Russian military offensive in Ukraine.In an interview with France Bleu radio on Tuesday, Macron said the world is facing “a global food crisis.”Emphasizing that France has advised fellow European countries to come up with a “concerted response” to this issue, the president, who is facing the election on April 10, said his government has already taken a number of measures, including energy caps and fuel discounts, to support the country’s residents.Stressing that Ukraine and Russia “are true barns for the international food supply,” Macron said: “I want to introduce food vouchers to help the most modest households and the middle classes to face these additional costs.” He added that he would also want his compatriots “to buy locally” and to buy French products.Macron has mulled the idea of food vouchers since December 2020, now making it one of his campaign promises.However, the details of a food support program are yet to be revealed. It is not yet known what amount the vouchers would be for, which products they would cover, how exactly they would be distributed and who would be eligible for them.Russia and Ukraine are among the world’s biggest crop suppliers. According to the United Nations Conference on Trade and Development (UNCTAD), the two countries represent 53% of global trade in sunflower oil and seeds and 27% in wheat. The European Central Bank had earlier said that food inflation “is expected to remain high throughout 2022” due to high commodity prices and “extraordinary increases” in gas and electricity prices. The European Commission is currently working on measures which could increase the EU’s food security.However, as UNCTAD warns, all countries will inevitably be impacted by the conflict-generated crisis. Increases in food and fuel prices “will affect the most vulnerable in developing countries, putting pressure on the poorest households which spend the highest share of their income on food, resulting in hardship and hunger,” the organization warned.Moscow attacked Ukraine in late February, following a seven-year standoff over Kiev’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics with capitals in Donetsk and Lugansk. The German- and French-brokered protocols had been designed to regularize the status of those regions within the Ukrainian state.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
8ee33641-5516-493b-929e-753886bf4618,https://sputniknews.com/20220323/just-one-third-of-taiwanese-think-us-would-assist-militarily-in-event-of-conflict-with-china-poll-1094128583.html,Just One Third of Taiwanese Think US Would Assist Militarily in Event of Conflict With China: Poll,https://cdnn1.img.sputniknews.com/img/07e5/0a/06/1089720531_0:0:3128:2048_1440x900_80_0_1_5bd3a04f7e3d4430258fff0c740faade.jpg?source-sid=ap_photo,Beijing considers Taiwan an integral part of China destined for eventual peaceful reunification. The island’s currently leaders are vehemently opposed to the idea.,"Only one third of the Taiwan’s residents believe the United States military would assist in the island’s defence in the event of a “Chinese invasion,” a new poll by the Taiwanese Public Opinion Foundation has found. The figures mark a dramatic decline in confidence in a US military intervention, with a similar survey taken in October 2021 finding that 65 percent of respondents believed the US would intervene. 78 percent of respondents in the new poll think Taiwan had no chance of withstanding a Chinese incursion independently, but three quarters of those questioned nevertheless approve prolonging Taiwan’s conscription period beyond the present four months. The polling was conducted 14-15 March, with 1,077 people aged 20 and above surveyed, with an estimated margin of error of 2.99 percent. In mid-2021, a Chicago Council Survey found that 53 percent of Americans were in favour of a formal military alliance with Taiwan. 52 percent also supported using the US military to assist the island’s defence forces at the time. Earlier this month, Chinese Foreign Minister Wang Yi reiterated China’s position that Taiwan was an “inalienable part of Chinese territory,” and expressed confidence that the island would “eventually return to the embrace of the motherland.” The current Taiwanese government and its US allies have repeatedly accused the People’s Republic of having aggressive designs to “invade” and “conquer” the island. However, Chinese officials have insisted that the process will be peaceful. Last year, Chinese President Xi Jinping said that “to achieve the reunification of the motherland by peaceful means” was “most in line with the overall interests of the Chinese nation, including our compatriots in Taiwan.” Taiwan, which formally calls itself the ‘Republic of China’, broke off from the mainland in 1949 after the victory of communist forces in the Chinese Civil War. Beijing and Taipei spent the next several decades bickering over which of them has is the one true China. The United Nations formally recognized the PRC as such in 1971, with the United States moving to recognize the People’s Republic in 1979, while maintaining a close partnership with Taiwan. In the 1980s and 1990s, Taiwan’s longtime ruling party – the nationalist Kuomintang – the same political force that fought the communists during the civil war, worked to improve economic and informal diplomatic links with the PRC. More recently, some of its factions have also expressed support for reunification under the ‘One Country, Two Systems’ principle. However, the current ruling party – the Democratic Progressives, is openly hostile to any form of reunification, and has lobbied Washington extensively to shore up diplomatic ties and military assistance. "
8e9762ef-feb0-4a86-a4d2-7b10dd938326,https://sputniknews.com/20220319/china-demands-answers-on-us-funded-biolabs-in-ukraine-1093997573.html,China Demands Answers on US-Funded Biolabs in Ukraine,,"On today's episode of ""The Backstory"", host Faran Fronczak and Manila Chan discussed current events including the South African president blaming NATO for the war in Ukraine, China demanding the truth about US biolabs in Ukraine, and Biden speaking with President Xi for two hours.","GUEST Daniel McAdams - Executive Director of the Ron Paul Institute for Peace and Prosperity | The Silencing of Dissenting Voices, Americans Becoming Ukraine Experts, and China Rethinking Use of the Petrodollar Jim Jatras - Attorney, Media Relations Specialist | Possible False Flag in Ukraine, Global Hegemony, and What a Ukrainian Peace Deal Would Look Like? In the first hour, Manila and Faran spoke with Daniel McAdams about foreign policy, congressional staffers, and interest rates raised by the Fed. Daniel spoke on the return of stagflation and the incompetence of government economists. Daniel commented on US politicians who call for a ""no-fly zone"" in Ukraine and his recent appearance on Indian television. In the second hour, Manila and Faran spoke with Jim Jatras about the fall of the Soviet Union, American support for terrorists in Syria, and Putin's demands for Ukraine. Jim talked about the future of Ukraine and how Ukraine will be reorganised. Jim spoke about Finland possibly joining NATO and President Zelensky's address to Congress. We'd love to get your feedback at radio@sputniknews.com The views and opinions expressed in this program are those of the speakers and do not necessarily reflect the position of Sputnik. "
9045f2bc-fdd2-48e6-badf-adf9ae482c8c,https://www.rt.com/business/552374-russian-market-surges-limited/,Russian market surges as limited trading restarts,https://mf.b37mrtl.ru/files/2022.03/xxs/6238660b2030273a664be3e2.jpg,Financial operations had been suspended until further notice on February 28,"Yields on Russia’s 10-year benchmark OFZ ruble treasury bonds surged over 20% at the opening auction on the Moscow Exchange (MOEX) on Monday. The Russian stock market has gradually resumed trading, having suspended most of its transactions three weeks ago.Regular OFZ bond trading began at 10am GMT, after a morning auction to allow for prices to be set following the shutdown. The highest yield was 20.31% on the issue maturing on July 20, 2022. There are 55 OFZ bonds in issue.Russia’s central bank said it would buy OFZ bonds once trading resumed, so as to prevent excessive volatility.“These purchases will be made in the amounts needed to prevent risks to financial stability,” the bank’s governor, Elvira Nabiullina, said at a press conference on Friday, after the regulator kept the key interest rate unchanged at 20%.Meanwhile, the ruble gained to trade 104 against the US dollar on Monday as market participants focused on the planned resumption of trading. The Russian currency weakened slightly against the euro, however, trading at 115 rubles per euro.The MOEX nosedived a whopping 33.3% on February 24, when Russia launched a military operation in Ukraine. On February 28, trading was suspended until further notice as Western sanctions imposed in response to the offensive threw markets into turmoil.The regulator has yet to say when trading in instruments such as stocks can restart, but a limited number of financial market operations have been permitted to resume over the next two weeks.For more stories on economy & finance, visit RT’s business section"
91658274-4c91-4332-bf8a-272035ec3ad9,https://sputniknews.com/20220318/china-maintains-independent-stance-on-ukraine-crisis-as-us-threatens-backlash-for-supporting-russia-1093982793.html,China Maintains Independent Stance on Ukraine Crisis as US Threatens Backlash for Supporting Russia,https://cdnn1.img.sputniknews.com/img/107951/32/1079513261_0:0:2888:2048_1440x900_80_0_1_79826a99185e33492a3bf257583cd776.jpg?source-sid=ap_photo,"BEIJING (Sputnik) - Beijing adheres to an independent position on the Ukrainian crisis, Chinese Foreign Ministry spokesman Zhao Lijian said on Friday, commenting on Washington's threats to take action in event of China's support for Russia.","Secretary of State Antony Blinken said on Thursday that US President Joe Biden will make clear to his Chinese counterpart, Xi Jinping, during their phone call scheduled for Friday that Beijing will face consequences for supporting the Russian operation in Ukraine. Some people in the US continue to spread false information, slander, and pressure China, which is extremely irresponsible behaviour that does not help resolve the crisis, the diplomat added. Let's stay in touch no matter what! Follow our Telegram channel to get all the latest news: https://t.me/sputniknewsus "
9091a8b1-3f52-437a-91cb-ae95ba16a3a6,https://sputniknews.com/20220324/west-needs-to-supply-turkey-with-f-35-fighters--patriot-systems-without-preconditions-ankara-says-1094141522.html,Ankara Urges West to Supply Turkey With F-35 Fighters & Patriot Systems Without Preconditions,https://cdnn1.img.sputniknews.com/img/07e6/01/09/1092131270_0:0:3072:2048_1440x900_80_0_1_90a852ea40dbedac7ed37d584c67e25b.jpg?source-sid=,"Earlier, the US had imposed economic sanctions on Turkey's defence sector and refused to deliver the F-35 fighters Turkey had already paid for because of Ankara's deal with Moscow for the supply of Russian-made S-400 missile defence systems.  ","The West should supply Turkey with F-35 fighters and Patriot missile systems without preconditions, the head of the Communications Department of the Turkish presidential Administration, Fahrettin Altun, said. He added that any ""informal proposals"" would not help to repair relations.  Earlier this month, Reuters reported, citing its sources, that the US had informally discussed with Turkey the possibility of sending Russian S-400 defence systems to Ukraine to help it in fighting against the Russian army. In response to the report, Altun wrote an op-ed for the Wall Street Journal, saying that the idea of Ankara handing over the S-400s it acquired from Russia to Ukraine is unrealistic.  ""Though quite unrealistic today, this idea presents an opportunity to discuss the problems Turkey has experienced lately with the West,"" Altun said. The official also emphasised that before buying S-400s from Russia, Turkey had repeatedly approached the US for the purchase of the Patriot system.  ""Given that Turkey is in one of the world’s most dangerous and unstable regions, and the threats Turkey faced did not magically disappear with Washington’s rejection, Ankara had to look into alternatives...Turkey did not have the choice to buy the Patriot,"" Altun explained. The relations between Turkey and the US became strained several years ago, after Ankara signed a contract with Moscow in 2017 for the supply of Russian-made S-400 air defence systems. Washington then suspended Turkey from its F-35 programme, although Ankara had previously paid for the delivery of the fifth generation fighter jets. The US claimed that Russian S-400s were incompatible with NATO's military hardware and would pose a threat to the bloc. Turkey refused to cancel the contract on S-400s, arguing that it has the right to strengthen its defence in the way it sees necessary. This comes amid continuing attempts by the US to pressure Turkey to impose sanctions against Russia over its special military operation in Ukraine. However, Turkish Foreign Minister Mevlut Cavusoglu has repeatedly said that Ankara has no intention to join international sanctions against Russia and is only ready to act as a mediator in negotiations between Moscow and Kiev. "
914c636a-f5ce-4031-be30-396d73d494ed,https://sputniknews.com/20220325/nuke-proof-doomsday-boeing-747-deployed-to-uk-as-joe-biden-attends-nato-summit-in-brussels-1094170818.html,Nuke-Proof 'Doomsday’ Boeing 747 Deployed to UK as Joe Biden Attends NATO Summit in Brussels,https://cdnn1.img.sputniknews.com/img/107547/37/1075473702_0:0:1024:619_1440x900_80_0_1_f9689a1f32ed3d42859b860a2d80768a.jpg?source-sid=cc_by_20,"US President Joe Biden arrived in Europe on 23 March to participate in an emergency NATO summit, a G7 summit and a meeting of the European Council in Brussels as Western countries continue to pledge more military assistance to prop up the Ukrainian government while Russia continues its operation to ""demilitarize and de-Nazify"" Ukraine.","The Boeing 747 E4-B Nightwatch aircraft, designed in the 1970s specifically for US military leaders as an airborne base during nuclear war, flew from Edwards Air Force Base to RAF Midenhall, Suffolk, UK, on 23 March. Dubbed the 'Doomsday' plane, it was dispatched by the US Air Force to Europe as part of a fleet of jets supporting President Joe Biden throughout his four-day agenda, including an emergency NATO summit, a G7 summit and a meeting of the European Council in Brussels. Washington and its allies have been developing plans for additional forces and capabilities to prop up defence in Ukraine, where Russia is conducting its special operation to ""demilitarise and de-Nazify"" the country, launched on 24 February. Moscow took the decision after the Donetsk and Lugansk People’s Republics (DPR and LPR) appealed for assistance amid increasing attacks from Kiev forces. The Kremlin has underscored that the goal of its operation is to exclusively target military infrastructure of the country, while having no plans of occupying Ukraine. The E4-B Nightwatch - based on a Boeing 747 – is outwardly similar to the American presidential aircraft, known as Air Force One. It is part of a fleet of four  jets that first entered service in the 1980s and have been upgraded since their first deployment. Dubbed the “Flying Pentagon”, they are designed to be a command and control centre in the event of nuclear war as they can survive the electromagnetic pulse that is released when a nuclear charge detonates. Furthermore, the jets can maintain contact with US military units across the globe as orders from the POTUS are conveyed to US nuclear submarines and Intercontinental ballistic missile (ICBM) silos. News of the deployment of Joe Biden’s “Doomsday” plane to Europe comes against the backdrop of reports that his administration has assembled a team of national security officials to draw scenarios for how the US would respond to a chemical, biological, or nuclear weapon attack by Russia during its operation in Ukraine. The New York Times had cited sources within the discussions, claiming a group dubbed “Tiger Team” was established in a memo signed by the US national security adviser, Jake Sullivan, on 28 February, four days after Moscow began the special military operation. While the report claimed that the Tiger Team was tasked with examining what might compel the NATO alliance to deploy military force in Ukraine, Biden himself has openly voiced his opposition to such an eventuality. The US President has emphasized that a direct involvement in ongoing conflict would be ""World War 3."" Indeed, Russia’s President, Vladimir Putin had ordered that the country’s nuclear forces be placed on heightened alert late last month, citing ""aggressive statements"" by British Foreign Secretary Liz Truss about possible NATO involvement in the Ukraine crisis. Truss had remarked that the crisis in Ukraine “could end up” being a conflict between the “freedom and democracy”-loving nations of the Western alliance and Russia. National Security Adviser Jake Sullivan made mention of that, ahead of Joe Biden’s trip to Europe, saying that the White House would discuss potential use of nuclear weapons with allies and partners in the context of the developments in Ukraine. In response to the West’s talk of Russia’s potential use of nuclear weapons, Moscow has clarified that only if it determined its existence as a nation was threatened would it resort to such a scenario. ""We have a concept of domestic security, it's public, you can read all the reasons for [Russia's] nuclear arms to be used. If it is an existential threat for our country, then it can be used in accordance with our concept,"" Kremlin spokesman Dmitry Peskov told CNN in an interview. Follow Sputnik's live feed and Telegram channels to get the latest updates: Sputnik News US — https://t.me/sputniknewsus Sputnik News India — https://t.me/sputniknewsindia "
91c688ff-e9d8-460a-80bf-cdaef5a5593d,https://sputniknews.com/20220321/worlds-strongest-girl-responds-to-schwarzeneggers-message-to-russian-people-about-ukraine-1094061875.html,'World's Strongest Girl' Responds to Schwarzenegger's Message to Russian People About Ukraine,https://cdnn1.img.sputniknews.com/img/07e6/03/15/1094062597_0:0:1280:699_1440x900_80_0_1_020fc9dacd764fcc36709ae1c351b103.png?source-sid=not_sputnik_photo,"American actor and politician Arnold Schwarzenegger earlier filmed a video message addressed to the Russian people, saying that he loves them and ""that is why I have to tell you the truth"" about the ongoing military conflict in Ukraine.","Maryana Naumova, a former Arnold Classic powerlifting champion, recorded a response to Arnold Schwarzenegger's message to the Russian people, accusing the ""Terminator"" star of breaking his promise to Donbass children and promoting an ""invented reality"". Naumova recalls her time at the US Arnold Classic championship in 2015, when she won and met Schwarzenegger, whom she called her ""idol"". She said she handed him letters from children in Donbass that the kids gave her when she was visiting the region on a humanitarian sports mission. At the time, according the powerlifting champion, Schwarzenegger said that he would ""work on"" the letters, before handing the envelope to his assistant. The athlete drew Schwarzenegger's attention to a gloomy memorial in Donetsk known as the Alley of Angels, established in memory of children ""killed by bullets and bombs of the Ukrainian army"". Her response comes days after the former California governor released his own message addressed to the Russian people. In a nine-minute-long video posted on his social media, Schwarzenegger assured Russians that he ""loves"" them and told viewers about his own Russian icon, powerlifting champion Yuri Vlasov.  The ""Terminator"" star said he wanted to spread the ""truth"" about the ongoing military conflict in Ukraine, which he described as an ""illegal war"" that he believed was not launched in the name of the Russian people. He then recalled the Nazi past of his father, who ""did not like Russians"" after his experience during World War II. Drawing a parallel between his father's time in the Nazi army and Russian soldiers, Schwarzenegger addressed the latter, noting that his father was traumatised by war wounds and a sense of guilt. The military operation in Ukraine, which has been ongoing for over 20 days, was launched by the Kremlin in late February with the goal to ""demilitarise and de-Nazify"" the neighbouring country. Moscow said it had no plans to occupy Ukraine or harm civilians, underlining that Russian troops only target military infrastructure. Western countries, however, have condemned the military operation and called it an invasion, imposing a slew of harsh anti-Russian sanctions that have targeted the Russian economy, media, culture, sports, and many other spheres. "
92b1b2e3-a509-48a5-b5fc-a6e3d5f7dda9,https://sputniknews.com/20220330/le-pen-gains-3-points-in-a-week-closes-in-on--macron-ahead-of-french-election-show-polls-1094320373.html,"Le Pen Gains 3 Points in a Week, Closes in on  Macron Ahead of French Election, Show Polls",https://cdnn1.img.sputniknews.com/img/105082/48/1050824890_0:0:1044:600_1440x900_80_0_1_84735d6cf81d606076f5afc3a32f44c3.jpg?source-sid=afp,"Right-wing National Rally leader Marine Le Pen is one of incumbent French President Emmanuel Macron's most serious rivals in the upcoming two rounds of elections, set for 10 and 24 April.","Marine Le Pen is closing the gap on Emmanuel Macron ahead of the two-round presidential election in France on April 10 and 24, gaining three points in a week, according to new polls.  Despite the incumbent President still enjoying a margin of victory over the head of the right-wing National Rally party, Macron would win by just 53 percent versus 47 percent for Le Pen, if the two were to face off in the second round, shows a poll by the Ifop-Fiducial group published on 29 March. In a similar positioning, a poll by Ipsos Sopra-Steria showed Macron winning by 56 percent to 44 percent against le Pen. The shift in momentum was dismissed by the French president’s aides as no more than a mere correction after an initial surge in support for Macron over his stance on the Ukraine developments.  Nevertheless, Le Pen and her National Rally party have received the boost in support cited by polls as between a quarter and a third of voters reportedly remain undecided on who to cast their ballots for. “I have never been so close to victory,” Le Pen, who has been focusing on domestic issues such as inflation and cost of living during her campaign, told Le Parisien newspaper in an interview published Saturday. Marine Le Pen has also weighed in on the developments in Ukraine, where Russia has been conducting a special operation to demilitarize and de-Nazify the country. Denouncing arms supplies to Kiev by the West as verging on participation in the ongoing conflict, Le Pen also told BFM TV that a war with Russia would be of ""high intensity"", and she would not want France to take part in such a war. ""The best way to help Ukrainians is to achieve peace"", she stressed. Furthermore, the anti-Russian sanctions that Western countries have slapped on Moscow would make the French people ""the first victims,"" according to Le Pen, particularly an embargo on Russian gas and oil. Meanwhile, Emmanuel Macron, 44, has engaged in a flurry of diplomatic meetings prompted by the developments in Ukraine, Last week saw Macron, hoping to be the first French president to win re-election in 20 years, attend NATO, G7 and European summits. His opponents have accused him of using the international developments as a means of dodging the political debate on the home front, failing to step up on such issues as immigration, crime and defending French culture. Slammed by them as a “president of the rich,” the former investment banker sought to boost his canvassing at home this week. He ventured out on a public walkabout to meet voters on Monday in the town of Dijon, where he was given an earful by voters, complaining of inflation and rocketing fuel prices – issues that have all been exacerbated by fallout from the Ukraine crisis. After Russia began a military operation in Ukraine responding to calls for help from the breakaway republics of Donetsk and Lugansk, which it had earlier formally recognized, the West responded by imposing comprehensive sanctions against Moscow, prompting many foreign companies to suspend operations in the country. The Western sanctions have had a massive impact on food and energy prices and supplies worldwide. Emmanuel Macron, who only officially declared his candidacy earlier this month, 24 hours before a deadline for candidates to finalise their intent to run, when accosted by voters in Dijon responded by saying: A total of 12 candidates succeeded in gathering the 500 endorsements from elected French officials required to enter the presidential race, with the top two in the first round facing off in a second-round run-off on April 24. Besides Macron and Le Pen, they include right-wing ex-journalist, TV pundit and best-selling author Eric Zemmour, founder of the Reconquest party. Latest polls put Zemmour in fourth place, behind Macron, Le Pen and veteran left-winger Jean-Luc Melenchon. "
8eb626d9-c672-4c81-a213-b61d17690053,https://www.rt.com/russia/553049-kremlin-putin-military-claims/,US doesn't understand how Russia works – Kremlin,https://mf.b37mrtl.ru/files/2022.03/xxs/6245a6c585f54058a14abf7e.jpg,Spokesman was responding to a report that Putin was being ‘misled’ by his own military,"The Kremlin said on Thursday that claims of President Vladimir Putin being misled by his own military only prove how little the US really knows about Russia.The response came after the White House and the Pentagon suggested that officials were afraid to speak the truth to Putin about the performance of the Russian Army in Ukraine.Kremlin spokesman Dmitry Peskov told reporters he was dismayed by claims that advisers have misled the president.“As it turns out, neither the State Department nor the Pentagon have the real information of what is going on in the Kremlin. They simply don’t understand President Putin, don’t understand the decision-making mechanism, and don’t understand the work we do,” he said.According to the spokesperson: “It’s not only regrettable, but also raises concerns because such lack of understanding leads to wrong, rash decisions with bad consequences.” The comment came after Pentagon spokesman John Kirby told reporters on Wednesday that Putin “has not been fully informed by his Ministry of Defense at every turn over the last month.” He said the information has been gathered through intelligence.A similar claim was made by White House Communications Director Kate Bedingfield.“We have information that Putin felt misled by the Russian military, which has resulted in persistent tension between Putin and his military leadership,” she said during a press briefing. Bedingfield also stated that advisers were “too afraid to tell him the truth.”Commenting on the Russian campaign in Ukraine, Defense Minister Sergey Shoigu said on Tuesday that “the main goals of the first stage of the operation have generally been accomplished.”Moscow attacked the neighboring state in late February, following Ukraine’s failure to implement the terms of the Minsk agreements signed in 2014, and Russia’s eventual recognition of the Donbass republics in Donetsk and Lugansk. The German and French brokered Minsk Protocol was designed to regularize the status of the regions within the Ukrainian state.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
